n,d_i,p_i,g_h,l_h
40,166.73406416601117,72.04049612267687,-207.54613703836057,-64.77796580394772
41,-164.38477135200094,255.38500160205226,114.56803329718669,122.51402077132798
42,-9.038759739535163,-4.497360766034516,5.918782096322694,-5.515094909574992
43,78.9839209131601,-123.21393175812061,-295.35919314264186,117.82538851492892
44,-2.0193605727596045,-5.382816540534438,-3.790007688377995,0.04375252106986762
45,-98.57770744889201,-207.1192925321211,107.14257216494347,42.48230944513807
46,-40.796456519180836,-31.501823536278614,47.6349598168526,82.65835997765485
47,2496.321297270419,769.5258793719036,-1648.7793152618663,-285.8228301753493
48,9.880221591052702,-6.546029880979942,-13.189447196064146,-17.408791414854193
49,-5185.630280805683,4569.9876300622955,8888.731286124907,1425.778792866601
50,-184.6449507441673,14.703501670488023,25.90636338276016,102.49554611168266
51,64.57197261717224,-92.3483066361559,57.60703534387992,17.798996581573757
52,-43.42467106426536,351.5570414824693,-108.06108589773484,125.25211441635777
53,-867.0356177349602,8.432115492506453,1043.3930871538987,535.8329203645768
54,-199.42459058152664,427.65841475594533,348.9803347851456,328.1599342997947
55,418.75584221244424,-186.00281804563724,-74.02487750946345,0.06467719547100431
56,-36.23271141372806,17.609297507643024,-8.537015593619788,0.7205121161674899
57,-17674.485737162016,-19938.178928827783,-18057.665298108317,-53736.32812372192
58,-0.1466627148788927,0.15220224706966928,0.08078439756350425,-0.11782933229162569
59,-41.16691655528277,-69.9548697042061,20.707150699241637,-46.10669626369114
60,32.00154595011369,-8.075591333237831,123.51548888277166,-35.92103825992132
61,-6691.837424620573,3912.7430198849574,9295.672917525213,-1513.3151122314255
62,3244.7138304064442,3587.375118843055,1061.2233085852813,-3155.9478127451134
63,84.39412614223124,-66.5356987432651,89.95317427711335,53.51074032668965
64,2007.4895437075195,-1297.8830309053483,-9.387973126251921,-179.68104170097274
65,871.1362959550762,5553.4533973326415,-4484.698766730184,2572.783246926041
66,57755.56276166512,6541.124208038154,-21582.786597942573,-1464.074950234613
67,-974.4269516587248,-194.55842618955793,-1758.5374461203382,75.186643877866
68,-851.1507116969783,743.8767753778733,958.073070163371,412.0052500885689
69,57125.8545595988,12574.78007791572,38487.192012592706,-3113.5872811617414
70,1597.6785074606962,78.8513218665273,3003.0804690039604,658.548562296919
71,217.4204419827523,-438.2261837538291,-76.77799935783054,-147.53022726090958
72,-1284.8416101875812,-166.31424540684762,-1066.560606475824,759.2605705544603
73,45704.51868648802,-566.3631353055586,25778.12769866308,-6017.573487720556
74,190.09918894841704,-35.62260775641104,612.9119645120226,-132.2969002424004
75,-570.7774574712487,407.2616896107154,1445.1895903943491,2885.1514773637196
76,234.04178424225944,117.84335953854296,-404.65866357648264,266.656706847215
77,2415.9109177674986,4406.817360118538,-3227.4085722689974,1423.6054853181113
78,-58.05191355327221,13.431716867240212,69.10026999949004,-16.268590852300523
79,31256.015290919066,49954.17386478241,-42462.69164640262,8644.415243770438
80,53.09135131525708,-20.04061336515228,59.19831921662843,-26.750029878121943
81,3131.1518520147947,-1401.1422210634776,-354.28536034060204,-625.2053769010304
82,-444.5611381345769,7777.120931997411,-2884.820970737743,-13104.406432210619
83,139.94809546827642,1410.606516144051,-1679.2933932706278,4198.234025692046
84,44.62996109068647,605.7994920784558,7.366591290633215,-508.0536747333771
85,-1125.9380160115934,-495.54871376153176,-540.5785948420374,-720.8765594834936
86,-116.58279297541603,-20.07737377157046,-111.88232152221326,881.5785887571952
87,-558.6349953547233,1268.6773032903293,-166.58267453759373,-353.87855590789746
88,-2827.909458328596,-395.67893722202365,2185.059782470475,-75.93385385116696
89,5134.352198290731,9655.242025914251,2727.057746912241,-647.347032164654
90,-37.43245102144518,461.91946857903974,96.37881522580561,-27.699010478797017
91,-236.52448166841992,-120.79441752695494,-31.270778115906026,91.7542247952473
92,18.656847402209728,-23.224271568172938,-13.32756806610123,11.211179938092124
93,-199.37452496577657,686.030685432287,337.2746645156952,-162.6153071330096
94,-380.7489941007814,7.215699317600377,-274.19832735149305,-91.87409488589763
95,113.06559410341772,936.311612399768,-81.40967142959039,-319.22460374226404
96,3075.103431751325,-13284.038592918256,7596.268430177103,18970.991202925674
97,21.410270330284977,21.755194886947013,-17.060364723205577,-5.329940543458651
98,-43.60367122792002,-25.138340987582882,-12.355989491124557,23.52446653786013
99,-13.134654461984274,-1100.175139717323,-1860.1478283672557,-1512.9278669294417
